vehicle_type,fuel_type,distance_traveled_km,public_transport_mode,emission_factor_vehicle,appliance_type,appliance_usage_hours,electricity_consumed_kWh,gas_usage_kWh,renewable_energy_contribution,electricity_emission_factor,gas_emission_factor,diet_type,food_item,quantity_consumed_kg,food_emission_factor_kgCO2e,waste_type,disposal_method,waste_generated_kg,waste_emission_factor,season_label,energy_demand_modifier,carbon_emission_total_kgCO2e
petrol_car,petrol,14856.497612368663,private,0.17,dishwasher,2376,3166.255486399751,48873.2115579298,320.639205056922,0.177,0.18296,meat_heavy,beef,835.0532040995274,59.6,recyclable,recycling_closed_loop,360.0929460756907,0.021,Winter,1.4,61804.60751803369
train,electricity,21668.237377208527,public,0.03546,washing_machine,4458,984.9138954040652,4655.927501727926,97.13174907476184,0.177,0.18296,balanced,fish,1123.8698590869396,5.4,organic,composting,407.6732859392957,0.01,Summer,0.7,7867.507924527343
hybrid_car,hybrid,9396.04749693526,private,0.11,dishwasher,1937,6389.47740574779,6055.687209577357,2086.697897918366,0.177,0.18296,meat_heavy,beef,1144.6140648271157,59.6,organic,composting,464.60832412118543,0.01,Autumn,1.1,71496.09560428181
train,electricity,24276.68146507692,public,0.03546,tv,2787,1781.339072534389,66930.01393200373,286.0223238140518,0.177,0.18296,meat_heavy,chicken,727.2264132741318,6.1,recyclable,recycling_closed_loop,391.28516076645747,0.021,Winter,1.4,17865.961598937916
hybrid_car,hybrid,20983.22599574176,private,0.11,refrigerator,716,4692.894426960919,11869.36197257426,1202.6628443696138,0.177,0.18296,vegetarian,vegetables,1195.067146977752,0.5,general,landfill,196.56441321156376,0.45,Winter,1.4,5996.403199039942
bus,diesel,1311.298041960783,public,0.12525,dishwasher,3428,3134.248248447091,161.24813655850568,1113.8530389484488,0.177,0.18296,vegetarian,grains,873.2720268178846,0.8,general,landfill,402.4479669851911,0.45,Summer,0.7,1628.223185393111
petrol_car,petrol,3671.3322219445977,private,0.17,hvac,3583,1058.5065275086856,3100.5590812669147,129.5285527177416,0.177,0.18296,vegetarian,dairy,648.9795937457677,21.0,general,landfill,409.56075441125773,0.45,Summer,0.7,15191.634230754402
petrol_car,petrol,14643.390771570603,private,0.17,refrigerator,886,7572.07831111526,7331.360375684007,1751.4093112506157,0.177,0.18296,balanced,chicken,1145.3741047489873,6.1,general,landfill,369.69072803082736,0.45,Autumn,1.1,12324.122853152245
hybrid_car,hybrid,14913.656757561635,private,0.11,tv,1422,1759.2137029235105,16099.306457877294,306.7420398331054,0.177,0.18296,meat_heavy,dairy,855.4439489111012,21.0,recyclable,recycling_closed_loop,526.3539010796508,0.021,Autumn,1.1,22872.788537338267
petrol_car,petrol,20279.195926096883,private,0.17,tv,3387,4924.122726756738,15152.789819818405,678.1107064271005,0.177,0.18296,meat_heavy,dairy,779.9715167457928,21.0,general,landfill,253.20818223611994,0.45,Autumn,1.1,23584.732989174292
bus,diesel,25505.646225521425,public,0.12525,dishwasher,535,4495.333842672999,8914.074343290766,841.7909367396754,0.177,0.18296,vegetarian,dairy,880.1394422752549,21.0,recyclable,recycling_closed_loop,292.05260804254544,0.021,Autumn,1.1,24110.236714297404
diesel_car,diesel,11686.194518185333,private,0.168,washing_machine,1328,5954.586109449469,17844.630226843274,1259.6427180258202,0.177,0.18296,meat_heavy,beef,1007.3207313126157,59.6,recyclable,recycling_closed_loop,381.8139934209838,0.021,Autumn,1.1,66326.42964682469
petrol_car,petrol,1487.94841349982,private,0.17,hvac,2135,13440.975958299097,23958.020306688803,322.59029232423546,0.177,0.18296,vegetarian,grains,907.8867940480885,0.8,recyclable,recycling_closed_loop,575.6101589693533,0.021,Winter,1.4,7753.76061880252
petrol_car,petrol,14498.98655754433,private,0.17,dishwasher,4037,2007.4202430312068,5881.981579684678,357.42713632707085,0.177,0.18296,meat_heavy,beef,899.3286523901054,59.6,general,landfill,259.994346283662,0.45,Summer,0.7,57613.29358589609
hybrid_car,hybrid,12767.659326779934,private,0.11,washing_machine,3764,4326.765270335202,10298.14588909041,426.68035837266183,0.177,0.18296,meat_heavy,beef,773.8959087934079,59.6,general,landfill,415.4648543236625,0.45,Autumn,1.1,50365.58409919587
petrol_car,petrol,15295.278767645668,private,0.17,tv,2868,1474.48875471197,15590.509089760139,100.6909953868034,0.177,0.18296,vegan,fruits,1163.5069019690595,0.4,recyclable,recycling_closed_loop,268.2200247891026,0.021,Autumn,1.1,6184.656824454493
diesel_car,diesel,1942.3153810848703,private,0.168,refrigerator,3957,1669.5882879700114,13780.020879119926,269.3072270986987,0.177,0.18296,balanced,chicken,955.4503573695957,6.1,recyclable,recycling_closed_loop,417.0415417593112,0.021,Spring,1.0,8980.023783368211
petrol_car,petrol,4636.53810113279,private,0.17,tv,3329,4708.158951792398,5003.485679084284,422.620791339052,0.177,0.18296,vegan,fruits,845.8001974362543,0.4,recyclable,recycling_closed_loop,356.9228391319616,0.021,Autumn,1.1,2882.8088101013623
diesel_car,diesel,17915.073062600593,private,0.168,dishwasher,3894,1782.79764641508,18438.356898616006,286.2229284904078,0.177,0.18296,vegetarian,grains,979.9944282117328,0.8,recyclable,recycling_closed_loop,478.5482589829576,0.021,Autumn,1.1,7492.814292111181
diesel_car,diesel,2385.637321764489,private,0.168,washing_machine,4438,8137.209891960335,34616.87395073413,847.8958825492856,0.177,0.18296,meat_heavy,dairy,1008.4526129929959,21.0,recyclable,recycling_closed_loop,278.72593851251946,0.021,Winter,1.4,29357.93459652141
bicycle,human,31828.396133491096,private,0.0,dishwasher,1984,1062.2454988313248,3360.2591465984588,211.18685779133577,0.177,0.18296,balanced,fish,948.0626273117863,5.4,organic,composting,435.30392484150013,0.01,Summer,0.7,5926.701693486861
petrol_car,petrol,23190.184337673647,private,0.17,tv,2532,5187.131233554976,29281.665289847995,1995.5582003954933,0.177,0.18296,meat_heavy,dairy,992.3477435071688,21.0,recyclable,recycling_closed_loop,142.17071498594697,0.021,Winter,1.4,31060.11524583959
diesel_car,diesel,3295.0633107796093,private,0.168,hvac,822,6338.83031769658,43771.04998164281,236.24138730189622,0.177,0.18296,meat_heavy,dairy,998.2258135420853,21.0,recyclable,recycling_closed_loop,337.4892579306347,0.021,Winter,1.4,30653.724265884975
bus,diesel,9561.576819386504,public,0.12525,tv,1660,503.40102040093893,12804.413267236107,259.85380645540056,0.177,0.18296,balanced,fish,1078.4089007737011,5.4,organic,composting,532.2617841260773,0.01,Spring,1.0,9458.11561063189
hybrid_car,hybrid,21583.14331967184,private,0.11,dishwasher,3451,10517.330417193878,22386.68277449238,893.6008689925626,0.177,0.18296,meat_heavy,beef,1046.3056960435038,59.6,organic,composting,302.58325718277786,0.01,Winter,1.4,70694.42604619301
diesel_car,diesel,7154.766357656046,private,0.168,washing_machine,2192,1851.1293270763892,1026.2984711124182,409.22859663506114,0.177,0.18296,vegetarian,vegetables,1157.7508087770893,0.5,recyclable,recycling_closed_loop,300.52282820683047,0.021,Summer,0.7,2302.608591034353
hybrid_car,hybrid,22385.539503682583,private,0.11,dishwasher,2473,953.8543681668954,6955.8480613403635,52.497908027512715,0.177,0.18296,vegan,grains,875.045483444477,0.8,recyclable,recycling_closed_loop,559.8647593591111,0.021,Summer,0.7,4615.67707657558
petrol_car,petrol,19513.163910395502,private,0.17,refrigerator,3482,2419.91000251611,8365.205754949577,1177.9921796935232,0.177,0.18296,balanced,chicken,1046.3082137627612,6.1,general,landfill,483.240053859056,0.45,Spring,1.0,11875.99810832758
petrol_car,petrol,1829.7059907927967,private,0.17,refrigerator,3569,2788.227443220541,3922.4619006603125,138.0090690161397,0.177,0.18296,vegetarian,dairy,985.6587307430063,21.0,organic,composting,312.1501209030495,0.01,Spring,1.0,22224.17475204178
diesel_car,diesel,1444.8757795571842,private,0.168,washing_machine,2324,1119.1625029430804,7371.899238433737,499.94497577715845,0.177,0.18296,balanced,fish,1091.035133973765,5.4,recyclable,recycling_closed_loop,254.0213328082001,0.021,Summer,0.7,7686.5177500976715
diesel_car,diesel,4171.254911481067,private,0.168,tv,3466,2760.8421486860684,1765.4464541470636,879.5283343397256,0.177,0.18296,balanced,dairy,894.5273324559784,21.0,organic,composting,345.57117068445143,0.01,Summer,0.7,20300.975661979388
bus,diesel,8582.977914029301,public,0.12525,dishwasher,3442,1436.5628076074313,21071.858425387687,474.8079612491577,0.177,0.18296,balanced,dairy,822.6669930631251,21.0,recyclable,recycling_closed_loop,308.0101829553846,0.021,Spring,1.0,22467.07188635531
hybrid_car,hybrid,4812.528608989992,private,0.11,refrigerator,2715,3250.9582204200046,3273.1509096454242,391.6119554723677,0.177,0.18296,vegetarian,dairy,1385.269081144227,21.0,general,landfill,300.22422173406454,0.45,Summer,0.7,30929.40504624106
bus,diesel,16987.90482766962,public,0.12525,hvac,2905,5700.305838731981,27922.563615109957,1131.2582396129333,0.177,0.18296,balanced,dairy,1202.5885769339561,21.0,organic,composting,374.62902649336013,0.01,Winter,1.4,33503.50785801971
hybrid_car,hybrid,22877.541161019817,private,0.11,refrigerator,3630,4599.868913126141,6728.358185698056,554.6276073449528,0.177,0.18296,vegetarian,dairy,1066.3927857133108,21.0,general,landfill,396.35526797419624,0.45,Spring,1.0,27134.33510955874
hybrid_car,hybrid,26974.194330877726,private,0.11,tv,3415,6890.989835696391,2101.999783391612,559.4285022848429,0.177,0.18296,meat_heavy,chicken,874.1251577587088,6.1,recyclable,recycling_closed_loop,485.4369320349421,0.021,Autumn,1.1,9913.806095584996
diesel_car,diesel,13084.278790926646,private,0.168,washing_machine,2483,11366.677885762745,8982.779592396711,2346.405415621307,0.177,0.18296,vegan,vegetables,1305.5963147279022,0.5,organic,composting,302.49011442130603,0.01,Winter,1.4,6509.373235388748
hybrid_car,hybrid,3723.8186910732234,private,0.11,hvac,2347,4084.3931964902363,9907.816823076242,148.14865762949535,0.177,0.18296,balanced,vegetables,1433.3918534493928,0.5,general,landfill,557.9806957401549,0.45,Autumn,1.1,3913.0790575546216
diesel_car,diesel,5562.407394085267,private,0.168,dishwasher,1182,3346.2890934558022,12238.970159093227,170.13538281419275,0.177,0.18296,meat_heavy,dairy,1434.0904357889115,21.0,recyclable,recycling_closed_loop,441.73293016604396,0.021,Autumn,1.1,33891.195135156326
bus,diesel,28281.670786104052,public,0.12525,dishwasher,2795,8553.484798186359,2217.2092948682666,1524.175431175156,0.177,0.18296,vegetarian,dairy,890.2389954445664,21.0,general,landfill,453.10851309759494,0.45,Autumn,1.1,24360.82442305743
petrol_car,petrol,20766.810896221814,private,0.17,washing_machine,3569,2298.912862655693,6008.469959455393,83.46673022125579,0.177,0.18296,meat_heavy,chicken,1370.9974714961313,6.1,general,landfill,336.38015587978714,0.45,Spring,1.0,13551.03073910203
diesel_car,diesel,14123.85838175774,private,0.168,hvac,4467,1196.8545324384534,5435.064054270885,209.90620100946362,0.177,0.18296,balanced,vegetables,915.598820658184,0.5,recyclable,recycling_closed_loop,325.2214895634018,0.021,Summer,0.7,4043.6798413562315
bus,diesel,44456.781666603,public,0.12525,hvac,3967,4607.998800579979,23720.48661317506,1453.7237090709918,0.177,0.18296,meat_heavy,dairy,772.661376215837,21.0,recyclable,recycling_closed_loop,415.3528457250351,0.021,Winter,1.4,26958.33923248399
petrol_car,petrol,6112.1664141183865,private,0.17,hvac,1431,1484.1447715420704,3239.2384201115487,249.69887947023136,0.177,0.18296,meat_heavy,beef,709.0770502845679,59.6,organic,composting,403.93557549941954,0.01,Summer,0.7,44159.44452902193
diesel_car,diesel,4004.6604576484633,private,0.168,washing_machine,3516,940.7753825644043,18225.241110057214,55.72575886676701,0.177,0.18296,vegetarian,dairy,802.4283852735518,21.0,general,landfill,481.85487164399984,0.45,Spring,1.0,21241.6210960793
train,electricity,2683.405841386547,public,0.03546,washing_machine,3028,4769.052467094171,506.8003870466556,1029.323108258001,0.177,0.18296,meat_heavy,dairy,987.7267919800174,21.0,organic,composting,339.5486139440205,0.01,Summer,0.7,21777.6581743451
diesel_car,diesel,8261.56221214456,private,0.168,dishwasher,1145,1880.7653546801118,14083.244333828152,397.64326659991036,0.177,0.18296,meat_heavy,beef,505.86734342411984,59.6,recyclable,recycling_closed_loop,397.53023569150076,0.021,Spring,1.0,34455.55010576293
train,electricity,15921.966301774764,public,0.03546,refrigerator,4788,6763.58207557302,25966.321024674064,747.1395745619341,0.177,0.18296,meat_heavy,dairy,999.6970994103908,21.0,recyclable,recycling_closed_loop,521.6165776782254,0.021,Winter,1.4,27517.138082861176
petrol_car,petrol,4549.76077212415,private,0.17,tv,999,5301.052299834907,10311.266924311378,412.95154685766147,0.177,0.18296,balanced,dairy,1217.8759672309216,21.0,general,landfill,385.5512158555571,0.45,Autumn,1.1,29347.188343788246
petrol_car,petrol,18474.04545185682,private,0.17,dishwasher,4747,4960.066248122848,12495.855721037542,772.9505726876537,0.177,0.18296,vegetarian,grains,908.4366060819629,0.8,recyclable,recycling_closed_loop,490.0775131790558,0.021,Autumn,1.1,7041.802128096762
bicycle,human,9765.582357078903,private,0.0,hvac,1168,2407.8095416377637,37342.75580338944,947.0362729379658,0.177,0.18296,vegetarian,grains,1377.1577032971052,0.8,general,landfill,478.4284753263752,0.45,Winter,1.4,8575.43186719257
diesel_car,diesel,10583.150911218627,private,0.168,refrigerator,2816,4264.141288068274,12501.677034241331,694.826353161668,0.177,0.18296,vegetarian,vegetables,836.8424549662856,0.5,organic,composting,463.1900339157813,0.01,Spring,1.0,5243.082319079908
bicycle,human,56284.020911957785,private,0.0,tv,2538,3107.861749574385,24807.212114054506,484.32930392166907,0.177,0.18296,vegetarian,dairy,1101.8090289594288,21.0,general,landfill,514.7802791759752,0.45,Winter,1.4,28458.459791839272
bicycle,human,26279.25922184179,private,0.0,hvac,816,2827.5531869338265,15774.86472714073,707.0495640034471,0.177,0.18296,balanced,fish,775.606376010117,5.4,recyclable,recycling_closed_loop,423.422041359956,0.021,Autumn,1.1,7583.812457888146
bicycle,human,26011.319621089144,private,0.0,washing_machine,3147,3048.9556496034484,22025.90212518784,430.9663067126717,0.177,0.18296,meat_heavy,beef,997.2275730991457,59.6,organic,composting,517.9424468140428,0.01,Autumn,1.1,64009.4669839814
diesel_car,diesel,3818.5278959713733,private,0.168,refrigerator,1486,2486.697941981625,20567.740686950307,431.3458056942511,0.177,0.18296,meat_heavy,dairy,1123.6924784776438,21.0,organic,composting,251.75234846363577,0.01,Autumn,1.1,28444.79162985352
diesel_car,diesel,65055.270182093875,private,0.168,washing_machine,4791,2219.2339626913517,12243.25463231996,444.950768647745,0.177,0.18296,meat_heavy,dairy,735.7581536287742,21.0,general,landfill,410.6669655367045,0.45,Spring,1.0,29197.837030213173
bicycle,human,15793.556050340092,private,0.0,tv,4973,4758.920667017589,5641.503638073381,538.9301353484263,0.177,0.18296,balanced,chicken,699.1702938104042,6.1,organic,composting,403.8078019396459,0.01,Autumn,1.1,6143.475333946881
hybrid_car,hybrid,28906.938517011196,private,0.11,tv,2665,2595.29954068699,8522.795676251553,652.7442887405412,0.177,0.18296,meat_heavy,chicken,1287.2178692364032,6.1,general,landfill,261.27134865691335,0.45,Spring,1.0,13168.063061737485
bicycle,human,31189.032811091336,private,0.0,hvac,2437,1536.6905937072486,3349.622642480611,174.32778674396423,0.177,0.18296,vegetarian,grains,1125.0952000608102,0.8,organic,composting,268.8263307754876,0.01,Summer,0.7,1787.6056171108385
train,electricity,31083.446135354963,public,0.03546,washing_machine,4370,4816.081377496336,3550.9515024830607,920.8708222948442,0.177,0.18296,vegan,vegetables,1184.210625609585,0.5,recyclable,recycling_closed_loop,486.4584791751771,0.021,Spring,1.0,3206.6684315383104
diesel_car,diesel,21592.038810546317,private,0.168,dishwasher,4266,5100.591546331934,49145.55540717993,1350.1347535946359,0.177,0.18296,balanced,vegetables,840.435575711444,0.5,recyclable,recycling_closed_loop,198.49915604929095,0.021,Winter,1.4,13946.32431130293
diesel_car,diesel,2124.2821145604657,private,0.168,dishwasher,4834,1011.7966487336761,4471.639301185608,127.77392423407117,0.177,0.18296,vegetarian,grains,915.5598630390512,0.8,recyclable,recycling_closed_loop,409.68978760343145,0.021,Summer,0.7,2095.149904587851
hybrid_car,hybrid,10250.086317500585,private,0.11,washing_machine,881,1313.0868201425797,1387.390051184537,79.72927927565755,0.177,0.18296,meat_heavy,beef,983.4226032250269,59.6,organic,composting,453.965477434507,0.01,Summer,0.7,60230.28955284098
train,electricity,15218.214071398203,public,0.03546,tv,3340,1262.8880601150477,4102.725712688785,41.753920814825186,0.177,0.18296,balanced,fish,1006.7741098870489,5.4,recyclable,recycling_closed_loop,476.78436946681114,0.021,Summer,0.7,6960.396419154552
bus,diesel,6132.329758747616,public,0.12525,refrigerator,2155,1391.7245641493344,2755.896755062089,430.6877951874103,0.177,0.18296,balanced,chicken,951.7370192510542,6.1,recyclable,recycling_closed_loop,255.2782220742041,0.021,Summer,0.7,7329.58508053872
diesel_car,diesel,18162.81478657674,private,0.168,washing_machine,1163,4244.655801994631,12691.40412801819,1203.61248291711,0.177,0.18296,balanced,fish,1015.4748565521667,5.4,recyclable,recycling_closed_loop,304.42456421773556,0.021,Autumn,1.1,11614.633401590423
petrol_car,petrol,24027.587770557937,private,0.17,hvac,1001,10020.82152440812,6931.7692832040475,1637.1004878868434,0.177,0.18296,meat_heavy,chicken,1145.1180350964644,6.1,organic,composting,491.67064725890185,0.01,Winter,1.4,14116.748559431122
train,electricity,14201.871894980755,public,0.03546,dishwasher,1119,1279.3816932720438,10939.226294209924,458.16417686714294,0.177,0.18296,balanced,chicken,1013.7361419301077,6.1,organic,composting,249.77347476597194,0.01,Spring,1.0,8917.777980415132
petrol_car,petrol,4282.60291073123,private,0.17,hvac,2419,6423.773716295885,36733.70758659939,865.0002641840975,0.177,0.18296,meat_heavy,beef,728.1597462673355,59.6,recyclable,recycling_closed_loop,236.36982149005402,0.021,Winter,1.4,51989.134226437396
